"Time","Node 3 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/16/2013 08:15","0.10"
"08/16/2013 08:31","0.02"
"08/16/2013 08:48","0.02"
"08/16/2013 09:04","-0.06"
"08/16/2013 09:20","-0.06"
"08/16/2013 09:36","0.10"
"08/16/2013 09:52","-0.06"
"08/16/2013 10:25","0.26"
"08/16/2013 10:41","-0.06"
"08/16/2013 10:57","-0.06"
"08/16/2013 11:13","-0.06"
"08/16/2013 11:29","0.02"
"08/16/2013 11:45","0.10"
"08/16/2013 16:20","-0.14"
"08/16/2013 16:36","-0.14"
"08/16/2013 16:52","-0.22"
"08/16/2013 17:08","-0.54"
"08/16/2013 17:24","-0.14"
"08/16/2013 17:40","-0.38"
"08/16/2013 17:57","-0.22"
"08/16/2013 18:13","-0.46"
"08/16/2013 18:29","-0.22"
"08/16/2013 18:45","-0.14"
