"Time","Node 5 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/19/2013 10:30","0.10"
"08/19/2013 10:46","0.10"
"08/19/2013 11:02","0.18"
"08/19/2013 11:18","0.10"
"08/19/2013 11:34","0.18"
"08/19/2013 11:50","0.10"
"08/19/2013 12:07","0.18"
"08/19/2013 12:23","0.10"
"08/19/2013 12:39","0.10"
"08/19/2013 12:55","0.18"
"08/19/2013 16:25","-0.14"
"08/19/2013 16:41","-0.14"
"08/19/2013 16:57","-0.14"
"08/19/2013 17:13","-0.06"
"08/19/2013 17:46","-0.06"
"08/19/2013 18:02","-0.06"
"08/19/2013 18:18","-0.06"
"08/19/2013 18:34","0.02"
"08/19/2013 18:50","0.02"
"08/19/2013 19:06","0.02"
"08/19/2013 19:22","0.02"
"08/19/2013 19:39","0.10"
"08/19/2013 19:55","0.10"
