Time,Node 3 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)
08/01/2013 10:38,0.99
08/01/2013 10:54,0.82
08/01/2013 11:10,0.74
08/01/2013 11:27,0.74
08/01/2013 11:43,0.74
08/01/2013 11:59,0.91
08/01/2013 12:15,0.74
08/01/2013 12:31,0.74
08/01/2013 12:47,0.82
08/01/2013 13:03,0.91
08/01/2013 13:20,0.82
,0.815
