"Time","Node 2 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/08/2013 09:37","1.32"
"08/08/2013 09:54","1.40"
"08/08/2013 10:10","1.40"
"08/08/2013 10:26","1.32"
"08/08/2013 10:42","1.32"
"08/08/2013 10:58","1.07"
"08/08/2013 11:14","1.23"
"08/08/2013 11:30","1.23"
"08/08/2013 11:47","1.23"
"08/08/2013 12:03","1.23"
"08/08/2013 12:19","1.23"
"08/08/2013 12:35","1.23"
"08/08/2013 12:51","1.23"
"08/08/2013 13:07","1.23"
"08/08/2013 13:23","1.07"
"08/08/2013 13:40","1.23"
"08/08/2013 13:56","1.15"
"08/08/2013 14:12","1.15"
