"Time","Node 3 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/03/2013 12:25","-0.85"
"08/03/2013 12:41","-0.85"
"08/03/2013 12:57","-0.46"
"08/03/2013 13:13","-2.38"
"08/03/2013 13:30","-0.93"
"08/03/2013 13:46","-0.77"
"08/03/2013 14:02","-0.77"
"08/03/2013 14:18","-0.85"
"08/03/2013 14:34","-0.77"
"08/03/2013 14:50","-0.61"
"08/03/2013 15:06","-0.69"
"08/03/2013 15:23","-0.77"
"08/03/2013 16:43","-0.85"
"08/03/2013 16:59","-0.69"
"08/03/2013 17:16","-0.69"
"08/03/2013 17:32","-0.69"
"08/03/2013 17:48","-0.93"
"08/03/2013 18:04","-0.77"
"08/03/2013 18:20","-0.77"
"08/03/2013 18:36","-0.69"
"08/03/2013 18:53","-0.69"
"08/03/2013 19:09","-0.69"
"08/03/2013 19:25","-0.69"
"08/03/2013 19:41","-0.69"
"08/03/2013 19:57","-0.69"
