"Time","Node 4 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/27/2013 10:05","1.65"
"08/27/2013 10:22","1.56"
"08/27/2013 10:38","1.56"
"08/27/2013 11:42","1.56"
"08/27/2013 12:15","1.56"
"08/27/2013 12:31","1.56"
"08/27/2013 12:47","1.65"
"08/27/2013 13:03","1.65"
"08/27/2013 13:19","1.65"
"08/27/2013 13:35","1.56"
"08/27/2013 16:49","1.90"
"08/27/2013 17:05","1.81"
"08/27/2013 17:21","1.81"
"08/27/2013 17:37","1.81"
"08/27/2013 17:54","1.81"
"08/27/2013 18:10","1.81"
"08/27/2013 18:26","1.81"
"08/27/2013 18:42","1.90"
"08/27/2013 18:58","1.90"
"08/27/2013 19:14","1.90"
