"Time","Node 4 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/13/2013 10:00","2.15"
"08/13/2013 10:16","2.15"
"08/13/2013 10:32","2.32"
"08/13/2013 10:48","1.98"
"08/13/2013 11:04","1.98"
"08/13/2013 11:20","2.15"
"08/13/2013 11:37","2.15"
"08/13/2013 11:53","2.15"
"08/13/2013 12:09","2.15"
"08/13/2013 12:25","1.98"
"08/13/2013 12:41","2.15"
"08/13/2013 12:57","2.15"
"08/13/2013 16:43","2.15"
"08/13/2013 16:59","1.98"
"08/13/2013 17:16","1.98"
"08/13/2013 17:32","1.98"
"08/13/2013 17:48","1.90"
"08/13/2013 18:04","1.90"
"08/13/2013 18:20","1.98"
"08/13/2013 18:36","1.98"
"08/13/2013 18:52","1.98"
"08/13/2013 19:09","2.07"
"08/13/2013 19:25","1.98"
"08/13/2013 19:41","1.98"
"08/13/2013 19:57","1.98"
"08/13/2013 20:13","1.98"
"08/13/2013 20:29","1.98"
"08/13/2013 20:46","1.98"
