"Time","Node 3 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/10/2013 10:11","-0.14"
"08/10/2013 10:27","-0.77"
"08/10/2013 10:43","-0.30"
"08/10/2013 10:59","-0.46"
"08/10/2013 11:15","-0.22"
"08/10/2013 11:31","-0.46"
"08/10/2013 11:47","-0.38"
"08/10/2013 12:04","-0.46"
"08/10/2013 12:20","-0.38"
"08/10/2013 12:36","-0.38"
"08/10/2013 12:52","-1.55"
"08/10/2013 13:08","-0.69"
"08/10/2013 13:24","-0.38"
"08/10/2013 13:40","-0.38"
"08/10/2013 13:57","-0.22"
"08/10/2013 14:13","-0.14"
"08/10/2013 14:29","-0.22"
"08/10/2013 14:45","-0.54"
"08/10/2013 15:01","-0.46"
