"Time","Node 2 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/19/2013 10:24","0.74"
"08/19/2013 10:40","0.66"
"08/19/2013 10:57","0.66"
"08/19/2013 11:13","0.66"
"08/19/2013 11:29","0.74"
"08/19/2013 11:45","0.66"
"08/19/2013 12:01","0.91"
"08/19/2013 12:17","0.74"
"08/19/2013 12:33","0.99"
"08/19/2013 12:50","0.82"
"08/19/2013 16:36","0.58"
"08/19/2013 16:52","0.58"
"08/19/2013 17:08","0.58"
"08/19/2013 17:24","0.58"
"08/19/2013 17:56","0.58"
"08/19/2013 18:12","0.58"
"08/19/2013 18:29","0.66"
"08/19/2013 18:45","0.58"
"08/19/2013 19:01","0.58"
"08/19/2013 19:17","0.58"
"08/19/2013 19:33","0.58"
"08/19/2013 19:49","0.58"
