"Time","Node 5 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/06/2013 10:29","3.00"
"08/06/2013 10:46","3.00"
"08/06/2013 11:02","3.17"
"08/06/2013 11:18","3.09"
"08/06/2013 11:34","3.00"
"08/06/2013 11:50","3.17"
"08/06/2013 12:06","3.00"
"08/06/2013 12:22","3.17"
"08/06/2013 12:39","3.17"
"08/06/2013 15:36","2.83"
"08/06/2013 15:52","2.83"
"08/06/2013 16:08","2.74"
"08/06/2013 16:25","2.83"
"08/06/2013 16:41","2.83"
"08/06/2013 16:57","2.74"
"08/06/2013 17:29","2.74"
"08/06/2013 17:45","2.74"
"08/06/2013 18:01","2.74"
"08/06/2013 18:18","2.74"
"08/06/2013 18:34","2.74"
"08/06/2013 18:50","2.74"
"08/06/2013 19:06","2.74"
