"Time","Node 4 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/06/2013 10:21","3.00"
"08/06/2013 10:37","3.00"
"08/06/2013 10:53","3.17"
"08/06/2013 11:10","3.00"
"08/06/2013 11:26","3.00"
"08/06/2013 11:42","3.17"
"08/06/2013 11:58","3.52"
"08/06/2013 12:14","3.17"
"08/06/2013 12:30","3.09"
"08/06/2013 12:46","3.17"
"08/06/2013 15:28","2.92"
"08/06/2013 15:44","2.92"
"08/06/2013 16:00","2.92"
"08/06/2013 16:16","2.92"
"08/06/2013 16:32","2.92"
"08/06/2013 16:49","2.92"
"08/06/2013 17:05","2.83"
"08/06/2013 17:21","2.92"
"08/06/2013 17:37","2.92"
"08/06/2013 17:53","3.09"
"08/06/2013 18:09","3.00"
"08/06/2013 18:25","2.92"
"08/06/2013 18:58","2.92"
