"Time","Node 2 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/23/2013 00:31","0.42"
"08/23/2013 00:47","0.42"
"08/23/2013 01:03","0.42"
"08/23/2013 01:19","0.42"
"08/23/2013 01:35","0.42"
"08/23/2013 09:56","0.42"
"08/23/2013 10:12","0.42"
"08/23/2013 10:28","0.42"
"08/23/2013 10:44","0.42"
"08/23/2013 11:00","0.34"
"08/23/2013 11:17","0.34"
"08/23/2013 11:33","0.26"
"08/23/2013 11:49","0.26"
"08/23/2013 12:05","0.26"
"08/23/2013 15:51","-0.22"
"08/23/2013 16:07","-0.22"
"08/23/2013 16:23","-0.22"
"08/23/2013 16:39","-0.22"
"08/23/2013 16:56","-0.22"
"08/23/2013 17:12","-0.22"
"08/23/2013 17:28","-0.22"
