"Time","Node 2 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/11/2013 10:17","7.26"
"08/11/2013 10:33","7.26"
"08/11/2013 10:49","7.35"
"08/11/2013 11:05","7.26"
"08/11/2013 11:21","7.35"
"08/11/2013 11:37","7.35"
"08/11/2013 11:54","7.35"
"08/11/2013 12:10","7.35"
"08/11/2013 12:26","7.35"
"08/11/2013 12:42","7.35"
"08/11/2013 12:58","7.35"
"08/11/2013 17:49","7.45"
"08/11/2013 18:05","7.45"
"08/11/2013 18:21","7.45"
"08/11/2013 18:37","7.45"
"08/11/2013 18:53","7.45"
"08/11/2013 19:09","7.45"
"08/12/2013 00:16","7.35"
