"Time","Node 5 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/30/2013 09:35","-1.47"
"08/30/2013 09:51","-1.47"
"08/30/2013 10:07","-1.47"
"08/30/2013 10:23","-1.47"
"08/30/2013 10:39","-1.47"
"08/30/2013 10:55","-1.47"
"08/30/2013 11:11","-1.55"
"08/30/2013 11:28","-1.55"
"08/30/2013 11:44","-1.55"
"08/30/2013 12:00","-1.62"
"08/30/2013 12:16","-1.62"
"08/30/2013 12:32","-1.62"
"08/30/2013 12:48","-1.62"
"08/30/2013 13:04","-1.62"
"08/30/2013 16:40","-1.93"
"08/30/2013 16:56","-2.00"
"08/30/2013 17:13","-2.00"
"08/30/2013 17:29","-1.93"
"08/30/2013 17:45","-1.93"
"08/30/2013 18:01","-1.93"
"08/30/2013 18:17","-1.85"
"08/30/2013 18:33","-1.85"
"08/30/2013 18:49","-1.77"
"08/30/2013 19:06","-1.77"
"08/30/2013 19:22","-1.85"
"08/30/2013 19:38","-1.77"
"08/30/2013 19:54","-1.77"
"08/30/2013 20:10","-1.77"
