Time,Node 2 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)
08/01/2013 10:47,0.74
08/01/2013 11:04,0.74
08/01/2013 11:20,0.74
08/01/2013 11:36,0.74
08/01/2013 11:52,0.82
08/01/2013 12:08,1.15
08/01/2013 12:24,1.4
08/01/2013 12:40,1.65
08/01/2013 12:57,1.4
08/01/2013 13:13,1.56
,1.094
