"Time","Node 2 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/12/2013 00:16","0.66"
"08/12/2013 00:32","0.58"
"08/12/2013 00:48","0.58"
"08/12/2013 10:46","0.58"
"08/12/2013 11:02","0.58"
"08/12/2013 11:18","0.66"
"08/12/2013 11:34","0.58"
"08/12/2013 11:50","0.50"
"08/12/2013 12:07","0.42"
"08/12/2013 16:09","0.26"
"08/12/2013 16:25","0.42"
"08/12/2013 16:41","0.34"
"08/12/2013 16:57","0.91"
"08/12/2013 17:13","0.42"
"08/12/2013 17:29","0.42"
"08/12/2013 17:46","0.42"
"08/12/2013 18:02","0.42"
"08/12/2013 18:18","0.42"
"08/12/2013 18:34","0.34"
"08/12/2013 18:50","0.26"
"08/12/2013 19:06","0.42"
"08/12/2013 19:22","0.74"
"08/12/2013 19:55","0.50"
"08/12/2013 20:11","0.50"
"08/12/2013 20:27","0.42"
"08/12/2013 20:43","0.50"
"08/12/2013 20:59","0.42"
"08/12/2013 21:15","0.50"
"08/12/2013 21:32","0.50"
"08/12/2013 22:52","0.58"
"08/12/2013 23:08","0.58"
"08/12/2013 23:25","0.58"
"08/12/2013 23:41","0.50"
"08/12/2013 23:57","0.42"
"08/13/2013 00:13","0.58"
