"Time","Node 5 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/22/2013 16:32","-1.70"
"08/22/2013 16:48","-1.70"
"08/22/2013 17:04","-1.62"
"08/22/2013 17:20","-1.62"
"08/22/2013 17:36","-1.62"
"08/22/2013 17:53","-1.62"
"08/22/2013 18:09","-1.62"
"08/22/2013 18:25","-1.01"
"08/22/2013 18:41","-1.31"
"08/22/2013 18:57","-1.47"
"08/22/2013 19:13","-1.47"
"08/22/2013 19:29","-1.47"
"08/22/2013 19:46","-1.62"
"08/22/2013 20:02","-1.62"
"08/22/2013 20:18","-1.55"
"08/23/2013 00:36","-1.31"
"08/23/2013 01:08","-1.31"
"08/23/2013 01:41","-1.31"
