"Time","Node 5 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/11/2013 10:14","-0.30"
"08/11/2013 10:30","-0.14"
"08/11/2013 10:46","-0.30"
"08/11/2013 11:02","-0.30"
"08/11/2013 11:19","-0.46"
"08/11/2013 11:35","-0.46"
"08/11/2013 11:51","-0.46"
"08/11/2013 12:07","-0.46"
"08/11/2013 12:23","-0.54"
"08/11/2013 12:39","-0.46"
"08/11/2013 12:56","-0.54"
"08/11/2013 17:30","-0.38"
"08/11/2013 17:46","-0.38"
"08/11/2013 18:02","-0.38"
"08/11/2013 18:18","-0.38"
"08/11/2013 18:35","-0.30"
"08/11/2013 18:51","-0.22"
"08/11/2013 19:07","0.18"
"08/11/2013 23:57","-0.22"
"08/12/2013 00:14","-0.22"
"08/12/2013 00:30","-0.22"
"08/12/2013 00:46","-0.22"
"08/12/2013 01:02","-0.22"
