"Time","Node 2 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/30/2013 09:34","7.74"
"08/30/2013 09:50","7.74"
"08/30/2013 10:06","7.74"
"08/30/2013 10:23","7.74"
"08/30/2013 10:39","7.74"
"08/30/2013 10:55","7.74"
"08/30/2013 11:11","7.74"
"08/30/2013 11:27","7.74"
"08/30/2013 11:43","7.83"
"08/30/2013 12:00","7.83"
"08/30/2013 12:16","7.83"
"08/30/2013 12:32","7.83"
"08/30/2013 12:48","7.83"
"08/30/2013 13:04","7.93"
"08/30/2013 16:34","7.83"
"08/30/2013 16:50","7.83"
"08/30/2013 17:06","7.93"
"08/30/2013 17:22","7.83"
"08/30/2013 17:39","7.93"
"08/30/2013 17:55","7.93"
"08/30/2013 18:11","7.93"
"08/30/2013 18:27","7.93"
"08/30/2013 18:43","7.93"
"08/30/2013 18:59","7.83"
"08/30/2013 19:15","7.83"
"08/30/2013 19:32","7.83"
"08/30/2013 19:48","7.83"
"08/30/2013 20:04","7.83"
"08/30/2013 20:20","7.83"
