"Time","Node 5 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/07/2013 10:10","2.74"
"08/07/2013 10:26","2.83"
"08/07/2013 10:42","2.83"
"08/07/2013 10:59","2.92"
"08/07/2013 11:15","2.74"
"08/07/2013 11:31","2.74"
"08/07/2013 11:47","2.66"
"08/07/2013 12:03","2.66"
"08/07/2013 12:19","2.66"
"08/07/2013 12:35","2.66"
"08/07/2013 12:52","2.57"
"08/07/2013 13:08","2.57"
"08/07/2013 13:24","2.57"
"08/07/2013 13:40","2.57"
"08/07/2013 13:56","2.66"
"08/07/2013 14:12","2.66"
"08/07/2013 18:47","2.57"
"08/07/2013 19:03","2.57"
"08/07/2013 19:19","2.49"
