"Time","Node 4 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/13/2013 10:00","3.00"
"08/13/2013 10:16","2.92"
"08/13/2013 10:32","2.92"
"08/13/2013 10:48","3.09"
"08/13/2013 11:04","3.78"
"08/13/2013 11:20","3.09"
"08/13/2013 11:37","3.17"
"08/13/2013 11:53","3.00"
"08/13/2013 12:09","2.92"
"08/13/2013 12:25","2.92"
"08/13/2013 12:41","3.17"
"08/13/2013 12:57","3.17"
"08/13/2013 16:43","3.17"
"08/13/2013 16:59","2.92"
"08/13/2013 17:16","2.74"
"08/13/2013 17:32","2.74"
"08/13/2013 17:48","2.74"
"08/13/2013 18:04","2.74"
"08/13/2013 18:20","2.74"
"08/13/2013 18:36","2.74"
"08/13/2013 18:52","2.74"
"08/13/2013 19:09","2.74"
"08/13/2013 19:25","2.83"
"08/13/2013 19:41","2.74"
"08/13/2013 19:57","2.74"
"08/13/2013 20:13","2.74"
"08/13/2013 20:29","2.74"
"08/13/2013 20:46","2.74"
