"Time","Node 2 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/09/2013 11:27","1.07"
"08/09/2013 11:43","1.15"
"08/09/2013 12:00","1.07"
"08/09/2013 12:16","1.07"
"08/09/2013 12:32","1.07"
"08/09/2013 12:48","1.23"
"08/09/2013 13:04","1.07"
"08/09/2013 16:50","0.58"
"08/09/2013 17:06","0.58"
"08/09/2013 17:23","0.34"
"08/09/2013 17:39","0.91"
"08/09/2013 17:55","0.66"
"08/09/2013 18:11","0.58"
"08/09/2013 18:27","0.58"
"08/09/2013 18:43","0.66"
"08/09/2013 18:59","0.66"
"08/09/2013 19:16","0.66"
"08/09/2013 19:32","0.66"
"08/09/2013 19:48","0.58"
"08/09/2013 20:04","0.66"
"08/09/2013 20:20","0.66"
"08/09/2013 20:36","0.82"
