"Time","Node 5 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/12/2013 10:43","-0.30"
"08/12/2013 10:59","-0.54"
"08/12/2013 11:16","-0.30"
"08/12/2013 11:32","-0.38"
"08/12/2013 11:48","-0.46"
"08/12/2013 12:04","-0.46"
"08/12/2013 15:58","-0.22"
"08/12/2013 15:59","-0.14"
"08/12/2013 16:00","-0.14"
"08/12/2013 16:01","-0.14"
"08/12/2013 16:02","-0.14"
"08/12/2013 16:03","-0.14"
"08/12/2013 16:04","-0.14"
"08/12/2013 16:05","-0.14"
"08/12/2013 16:06","-0.14"
"08/12/2013 16:07","-0.14"
"08/12/2013 16:08","-0.14"
"08/12/2013 16:09","-0.14"
"08/12/2013 16:10","-0.14"
"08/12/2013 16:11","-0.14"
"08/12/2013 16:12","-0.14"
"08/12/2013 16:13","-0.06"
"08/12/2013 16:14","-0.06"
"08/12/2013 16:15","-0.06"
"08/12/2013 16:16","-0.06"
"08/12/2013 16:17","-0.06"
"08/12/2013 16:19","-0.06"
"08/12/2013 16:20","-0.06"
"08/12/2013 16:21","-0.06"
"08/12/2013 16:23","-0.06"
"08/12/2013 16:24","-0.06"
"08/12/2013 16:25","-0.06"
"08/12/2013 16:26","-0.06"
"08/12/2013 16:27","-0.06"
"08/12/2013 16:28","-0.06"
"08/12/2013 16:29","-0.06"
"08/12/2013 16:30","-0.06"
"08/12/2013 16:30","-0.06"
"08/12/2013 16:47","-0.30"
"08/12/2013 17:03","-0.30"
"08/12/2013 17:19","-0.30"
"08/12/2013 17:35","-0.30"
"08/12/2013 17:51","-0.30"
"08/12/2013 18:07","-0.30"
"08/12/2013 18:23","-0.30"
"08/12/2013 18:40","-0.30"
"08/12/2013 18:56","-0.30"
"08/12/2013 19:12","-0.06"
"08/12/2013 19:28","-0.22"
"08/12/2013 19:44","-0.22"
"08/12/2013 20:00","-0.30"
"08/12/2013 20:16","-0.22"
"08/12/2013 20:33","-0.38"
"08/12/2013 20:49","-0.30"
"08/12/2013 21:05","-0.30"
"08/12/2013 21:21","-0.30"
"08/12/2013 21:37","-0.22"
"08/12/2013 22:58","0.91"
"08/12/2013 23:14","-0.06"
"08/12/2013 23:30","-0.06"
"08/12/2013 23:46","-0.54"
"08/13/2013 00:02","-0.69"
