"Time","Node 3 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/07/2013 10:04","-0.06"
"08/07/2013 10:20","0.10"
"08/07/2013 10:36","0.02"
"08/07/2013 10:52","0.10"
"08/07/2013 11:08","-0.06"
"08/07/2013 11:24","-0.14"
"08/07/2013 11:41","-0.06"
"08/07/2013 11:57","-0.06"
"08/07/2013 12:13","-0.06"
"08/07/2013 12:29","-0.06"
"08/07/2013 12:45","-0.22"
"08/07/2013 13:01","-0.06"
"08/07/2013 13:17","-1.47"
"08/07/2013 13:34","-0.22"
"08/07/2013 13:50","-0.22"
"08/07/2013 14:06","-0.06"
"08/07/2013 18:40","0.02"
"08/07/2013 18:56","0.02"
"08/07/2013 19:29","0.02"
