"Time","Node 3 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/12/2013 10:53","-0.06"
"08/12/2013 11:09","-0.14"
"08/12/2013 11:25","-0.22"
"08/12/2013 11:41","-0.14"
"08/12/2013 11:58","-0.14"
"08/12/2013 16:00","-0.38"
"08/12/2013 16:16","-0.38"
"08/12/2013 16:32","-0.38"
"08/12/2013 16:48","-0.46"
"08/12/2013 17:04","-0.38"
"08/12/2013 17:20","-0.38"
"08/12/2013 17:37","-0.30"
"08/12/2013 17:53","-0.38"
"08/12/2013 18:09","-0.38"
"08/12/2013 18:25","-0.38"
"08/12/2013 18:41","-0.38"
"08/12/2013 18:57","-0.38"
"08/12/2013 19:13","-0.38"
"08/12/2013 19:30","-0.30"
"08/12/2013 19:46","-0.46"
"08/12/2013 20:02","-0.38"
"08/12/2013 20:18","-0.30"
"08/12/2013 20:34","-0.30"
"08/12/2013 20:50","-0.54"
"08/12/2013 21:06","-0.38"
"08/12/2013 21:23","-0.30"
"08/12/2013 22:59","-0.30"
"08/12/2013 23:16","-0.22"
"08/12/2013 23:32","-0.30"
"08/12/2013 23:48","-0.30"
"08/13/2013 00:04","-0.30"
