"Time","Node 5 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/30/2013 09:35","-2.68"
"08/30/2013 09:51","-2.45"
"08/30/2013 10:07","-2.60"
"08/30/2013 10:23","-2.83"
"08/30/2013 10:39","-2.90"
"08/30/2013 10:55","-2.90"
"08/30/2013 11:11","-2.90"
"08/30/2013 11:28","-2.75"
"08/30/2013 11:44","-2.83"
"08/30/2013 12:00","-2.75"
"08/30/2013 12:16","-2.75"
"08/30/2013 12:32","-3.05"
"08/30/2013 12:48","-3.34"
"08/30/2013 16:40","-2.68"
"08/30/2013 16:56","-2.68"
"08/30/2013 17:13","-2.68"
"08/30/2013 17:29","-2.53"
"08/30/2013 17:45","-2.60"
"08/30/2013 18:01","-2.60"
"08/30/2013 18:17","-2.68"
"08/30/2013 18:33","-2.15"
"08/30/2013 18:49","-1.47"
"08/30/2013 19:06","-2.23"
"08/30/2013 19:22","-1.93"
"08/30/2013 19:38","-2.38"
"08/30/2013 19:54","-2.53"
"08/30/2013 20:10","-2.68"
