"Time","Node 4 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/07/2013 10:02","1.32"
"08/07/2013 10:18","1.32"
"08/07/2013 10:34","1.40"
"08/07/2013 10:50","1.40"
"08/07/2013 11:06","1.32"
"08/07/2013 11:23","1.23"
"08/07/2013 11:39","1.23"
"08/07/2013 11:55","1.23"
"08/07/2013 12:11","1.23"
"08/07/2013 12:27","1.23"
"08/07/2013 12:43","1.23"
"08/07/2013 13:00","1.23"
"08/07/2013 13:16","1.23"
"08/07/2013 13:32","1.23"
"08/07/2013 13:48","1.23"
"08/07/2013 14:04","1.23"
"08/07/2013 18:39","1.15"
"08/07/2013 18:55","1.07"
"08/07/2013 19:11","1.07"
"08/07/2013 19:27","1.07"
