"Time","Node 4 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/30/2013 09:40","1.73"
"08/30/2013 09:56","1.48"
"08/30/2013 10:12","1.56"
"08/30/2013 10:29","1.56"
"08/30/2013 10:45","1.48"
"08/30/2013 11:01","1.40"
"08/30/2013 11:17","1.40"
"08/30/2013 11:33","1.48"
"08/30/2013 11:49","1.48"
"08/30/2013 12:05","1.48"
"08/30/2013 12:22","1.48"
"08/30/2013 12:38","1.48"
"08/30/2013 12:54","1.65"
"08/30/2013 16:40","1.32"
"08/30/2013 16:56","1.32"
"08/30/2013 17:12","1.32"
"08/30/2013 17:28","1.32"
"08/30/2013 17:44","1.32"
"08/30/2013 18:01","1.23"
"08/30/2013 18:17","1.32"
"08/30/2013 18:33","1.32"
"08/30/2013 18:49","1.32"
"08/30/2013 19:05","1.32"
"08/30/2013 19:21","1.32"
"08/30/2013 19:37","1.32"
"08/30/2013 19:54","1.32"
"08/30/2013 20:10","1.32"
