"Time","Node 4 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/11/2013 10:06","1.07"
"08/11/2013 10:22","1.15"
"08/11/2013 10:38","1.23"
"08/11/2013 10:54","1.32"
"08/11/2013 11:10","1.23"
"08/11/2013 11:27","1.32"
"08/11/2013 11:43","1.23"
"08/11/2013 11:59","1.32"
"08/11/2013 12:15","1.23"
"08/11/2013 12:31","1.23"
"08/11/2013 17:38","1.23"
"08/11/2013 17:54","1.23"
"08/11/2013 18:10","1.23"
"08/11/2013 18:26","1.23"
"08/11/2013 18:43","1.32"
"08/11/2013 18:59","1.32"
"08/12/2013 00:05","1.40"
"08/12/2013 00:22","1.40"
"08/12/2013 00:38","1.40"
"08/12/2013 00:54","1.40"
