"Time","Node 4 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/09/2013 11:49","1.32"
"08/09/2013 12:05","1.32"
"08/09/2013 12:21","1.32"
"08/09/2013 12:37","1.48"
"08/09/2013 12:53","1.32"
"08/09/2013 13:10","1.23"
"08/09/2013 16:39","1.15"
"08/09/2013 16:56","1.07"
"08/09/2013 17:12","1.07"
"08/09/2013 17:28","1.07"
"08/09/2013 17:44","1.07"
"08/09/2013 18:00","1.07"
"08/09/2013 18:16","1.07"
"08/09/2013 18:32","1.07"
"08/09/2013 18:49","1.07"
"08/09/2013 19:05","1.07"
"08/09/2013 19:21","1.07"
"08/09/2013 19:37","1.07"
"08/09/2013 19:53","1.07"
"08/09/2013 20:09","1.07"
"08/09/2013 20:25","1.07"
"08/09/2013 20:42","1.07"
