"Time","Node 3 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/06/2013 10:23","-0.22"
"08/06/2013 10:39","-0.22"
"08/06/2013 10:55","-0.22"
"08/06/2013 11:11","-0.85"
"08/06/2013 11:27","-0.38"
"08/06/2013 11:44","-0.30"
"08/06/2013 12:00","-0.46"
"08/06/2013 12:16","-0.69"
"08/06/2013 12:32","-0.30"
"08/06/2013 15:30","-1.01"
"08/06/2013 15:46","-1.31"
"08/06/2013 16:02","-1.01"
"08/06/2013 16:18","-1.24"
"08/06/2013 16:34","-1.01"
"08/06/2013 16:50","-1.01"
"08/06/2013 17:06","-1.01"
"08/06/2013 17:23","-1.01"
"08/06/2013 17:39","-1.01"
"08/06/2013 17:55","-1.01"
"08/06/2013 18:11","-1.01"
"08/06/2013 18:27","-1.01"
"08/06/2013 18:43","-1.08"
