"Time","Node 3 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/19/2013 10:32","-0.69"
"08/19/2013 10:48","-0.61"
"08/19/2013 11:04","-0.61"
"08/19/2013 11:20","-0.61"
"08/19/2013 11:36","-0.54"
"08/19/2013 11:52","-0.61"
"08/19/2013 12:08","-0.54"
"08/19/2013 12:24","-0.69"
"08/19/2013 12:41","-0.69"
"08/19/2013 16:27","-0.85"
"08/19/2013 16:43","-0.77"
"08/19/2013 16:59","-0.69"
"08/19/2013 17:15","-0.69"
"08/19/2013 17:31","-0.69"
"08/19/2013 17:47","-0.69"
"08/19/2013 18:04","-0.69"
"08/19/2013 18:20","-0.69"
"08/19/2013 18:36","-0.69"
"08/19/2013 18:52","-0.69"
"08/19/2013 19:08","-0.69"
"08/19/2013 19:24","-0.69"
"08/19/2013 19:40","-0.69"
"08/19/2013 19:57","-0.69"
