"Time","Node 3 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/23/2013 00:54","-0.38"
"08/23/2013 01:10","-1.01"
"08/23/2013 01:26","-0.54"
"08/23/2013 01:43","-0.46"
"08/23/2013 10:03","-0.14"
"08/23/2013 10:19","-0.30"
"08/23/2013 10:35","-0.54"
"08/23/2013 10:52","-0.30"
"08/23/2013 11:08","-0.38"
"08/23/2013 11:24","-0.30"
"08/23/2013 11:40","-0.46"
"08/23/2013 11:56","-0.46"
"08/23/2013 15:58","-0.93"
"08/23/2013 16:31","-0.30"
"08/23/2013 17:03","-0.46"
"08/23/2013 17:19","-0.46"
"08/23/2013 17:35","-0.46"
