"Time","Node 3 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/11/2013 10:08","-0.54"
"08/11/2013 10:24","-0.22"
"08/11/2013 10:40","-0.46"
"08/11/2013 10:56","-0.30"
"08/11/2013 11:12","-0.54"
"08/11/2013 11:28","-0.46"
"08/11/2013 11:44","-1.39"
"08/11/2013 12:01","-0.61"
"08/11/2013 12:17","-0.61"
"08/11/2013 12:33","-0.61"
"08/11/2013 12:49","-0.54"
"08/11/2013 17:40","-0.54"
"08/11/2013 17:56","-0.54"
"08/11/2013 18:12","-0.61"
"08/11/2013 18:28","-0.69"
"08/11/2013 18:44","-0.61"
"08/11/2013 19:00","-0.54"
"08/12/2013 00:07","-0.54"
"08/12/2013 00:23","-0.54"
"08/12/2013 00:39","-0.54"
