"Time","Node 2 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/09/2013 11:27","7.07"
"08/09/2013 11:43","7.16"
"08/09/2013 12:00","7.16"
"08/09/2013 12:16","7.16"
"08/09/2013 12:32","7.16"
"08/09/2013 12:48","7.26"
"08/09/2013 13:04","7.26"
"08/09/2013 16:50","7.64"
"08/09/2013 17:06","7.64"
"08/09/2013 17:23","7.64"
"08/09/2013 17:39","7.64"
"08/09/2013 17:55","7.64"
"08/09/2013 18:11","7.64"
"08/09/2013 18:27","7.64"
"08/09/2013 18:43","7.64"
"08/09/2013 18:59","7.64"
"08/09/2013 19:16","7.64"
"08/09/2013 19:32","7.64"
"08/09/2013 19:48","7.64"
"08/09/2013 20:04","7.64"
"08/09/2013 20:20","7.64"
"08/09/2013 20:36","7.45"
