Time,Node 3 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)
08/01/2013 10:38,0.26
08/01/2013 10:54,0.18
08/01/2013 11:10,-0.06
08/01/2013 11:27,0.02
08/01/2013 11:43,0.02
08/01/2013 11:59,0.18
08/01/2013 12:15,0.02
08/01/2013 12:31,0.02
08/01/2013 12:47,-0.06
08/01/2013 13:03,0.02
08/01/2013 13:20,0.1
,0.064
