"Time","Node 2 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/27/2013 10:00","1.07"
"08/27/2013 10:16","1.07"
"08/27/2013 10:48","1.07"
"08/27/2013 12:09","1.07"
"08/27/2013 12:25","1.07"
"08/27/2013 12:41","1.23"
"08/27/2013 12:57","1.23"
"08/27/2013 13:13","1.23"
"08/27/2013 13:29","1.23"
"08/27/2013 13:46","1.23"
"08/27/2013 16:43","1.07"
"08/27/2013 16:59","1.07"
"08/27/2013 17:16","1.81"
"08/27/2013 17:32","1.23"
"08/27/2013 17:48","1.15"
"08/27/2013 18:04","1.07"
"08/27/2013 18:20","1.15"
"08/27/2013 18:36","1.07"
"08/27/2013 18:52","1.07"
"08/27/2013 19:09","1.07"
"08/27/2013 19:25","1.07"
"08/27/2013 19:41","1.07"
