"Time","Node 3 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/30/2013 09:42","-0.38"
"08/30/2013 10:14","-0.46"
"08/30/2013 10:30","-0.46"
"08/30/2013 10:46","-0.54"
"08/30/2013 11:02","-0.30"
"08/30/2013 11:19","-0.54"
"08/30/2013 11:35","-0.46"
"08/30/2013 11:51","-0.93"
"08/30/2013 12:07","-0.61"
"08/30/2013 12:23","-0.61"
"08/30/2013 12:39","-0.61"
"08/30/2013 12:55","-0.46"
"08/30/2013 16:41","-0.93"
"08/30/2013 16:58","-0.85"
"08/30/2013 17:14","-0.85"
"08/30/2013 17:30","-0.85"
"08/30/2013 17:46","-0.85"
"08/30/2013 18:02","-0.93"
"08/30/2013 18:18","-0.85"
"08/30/2013 18:34","-0.77"
"08/30/2013 18:51","-0.77"
"08/30/2013 19:07","-0.77"
"08/30/2013 19:23","-0.69"
"08/30/2013 19:39","-0.69"
"08/30/2013 19:55","-0.69"
"08/30/2013 20:11","-0.69"
