"Time","Node 5 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/05/2013 10:16","-0.30"
"08/05/2013 10:32","-0.38"
"08/05/2013 10:49","-0.38"
"08/05/2013 11:05","-0.30"
"08/05/2013 11:21","-0.30"
"08/05/2013 11:37","-0.22"
"08/05/2013 11:53","-0.38"
"08/05/2013 12:09","-0.30"
"08/05/2013 12:25","-0.22"
"08/05/2013 12:42","-0.06"
"08/05/2013 12:58","-0.14"
"08/05/2013 13:14","0.02"
"08/05/2013 13:30","0.10"
"08/05/2013 13:46","-0.06"
"08/05/2013 14:02","-0.14"
"08/05/2013 14:19","-0.06"
"08/05/2013 14:35","-0.06"
