"Time","Node 3 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/05/2013 10:10","0.10"
"08/05/2013 10:26","0.10"
"08/05/2013 10:42","0.10"
"08/05/2013 10:58","0.34"
"08/05/2013 11:14","0.42"
"08/05/2013 11:30","0.34"
"08/05/2013 11:47","0.50"
"08/05/2013 12:03","0.42"
"08/05/2013 12:19","0.58"
"08/05/2013 12:35","0.58"
"08/05/2013 12:51","0.42"
"08/05/2013 13:07","0.82"
"08/05/2013 13:24","0.58"
"08/05/2013 13:40","0.58"
"08/05/2013 13:56","0.58"
"08/05/2013 14:12","-0.14"
"08/05/2013 14:28","-0.06"
