"Time","Node 2 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/19/2013 10:24","5.12"
"08/19/2013 10:40","5.12"
"08/19/2013 10:57","5.12"
"08/19/2013 11:13","5.12"
"08/19/2013 11:29","5.12"
"08/19/2013 11:45","5.12"
"08/19/2013 12:01","5.12"
"08/19/2013 12:17","5.12"
"08/19/2013 12:33","5.12"
"08/19/2013 12:50","5.12"
"08/19/2013 16:36","5.30"
"08/19/2013 16:52","5.30"
"08/19/2013 17:08","5.30"
"08/19/2013 17:24","5.30"
"08/19/2013 17:56","5.30"
"08/19/2013 18:12","5.39"
"08/19/2013 18:29","5.39"
"08/19/2013 18:45","5.39"
"08/19/2013 19:01","5.39"
"08/19/2013 19:17","5.39"
"08/19/2013 19:33","5.39"
"08/19/2013 19:49","5.39"
