"Time","Node 4 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/05/2013 10:08","2.49"
"08/05/2013 10:24","2.49"
"08/05/2013 10:40","2.66"
"08/05/2013 10:56","2.49"
"08/05/2013 11:13","2.49"
"08/05/2013 11:29","2.49"
"08/05/2013 11:45","2.83"
"08/05/2013 12:01","2.57"
"08/05/2013 12:17","2.40"
"08/05/2013 12:33","2.49"
"08/05/2013 12:49","2.57"
"08/05/2013 13:06","2.49"
"08/05/2013 13:22","2.40"
"08/05/2013 13:38","2.57"
"08/05/2013 13:54","2.57"
"08/05/2013 14:10","2.23"
"08/05/2013 14:26","2.15"
