"Time","Node 5 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/10/2013 10:17","2.66"
"08/10/2013 10:33","2.74"
"08/10/2013 10:49","2.57"
"08/10/2013 11:06","2.83"
"08/10/2013 11:22","2.66"
"08/10/2013 11:38","2.49"
"08/10/2013 11:54","2.49"
"08/10/2013 12:10","2.49"
"08/10/2013 12:26","2.49"
"08/10/2013 12:42","2.49"
"08/10/2013 12:59","2.49"
"08/10/2013 13:15","2.57"
"08/10/2013 13:31","2.57"
"08/10/2013 13:47","2.66"
"08/10/2013 14:03","2.57"
"08/10/2013 14:19","2.66"
"08/10/2013 14:35","2.74"
"08/10/2013 14:52","2.57"
"08/10/2013 15:08","2.66"
