"Time","Node 2 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/11/2013 10:17","0.74"
"08/11/2013 10:33","0.82"
"08/11/2013 10:49","0.74"
"08/11/2013 11:05","0.74"
"08/11/2013 11:21","0.66"
"08/11/2013 11:37","0.74"
"08/11/2013 11:54","0.58"
"08/11/2013 12:10","0.66"
"08/11/2013 12:26","0.58"
"08/11/2013 12:42","0.58"
"08/11/2013 12:58","0.66"
"08/11/2013 17:49","0.66"
"08/11/2013 18:05","0.66"
"08/11/2013 18:21","0.66"
"08/11/2013 18:37","0.66"
"08/11/2013 18:53","0.66"
"08/11/2013 19:09","0.66"
