Time,Node 2 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)
08/01/2013 10:47,4.22
08/01/2013 11:04,4.31
08/01/2013 11:20,4.31
08/01/2013 11:36,4.31
08/01/2013 11:52,4.31
08/01/2013 12:08,4.31
08/01/2013 12:24,4.31
08/01/2013 12:40,4.31
08/01/2013 12:57,4.4
08/01/2013 13:13,4.4
,4.319
