"Time","Node 5 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/03/2013 12:16","-0.30"
"08/03/2013 12:32","-0.30"
"08/03/2013 12:48","-0.22"
"08/03/2013 13:04","-0.14"
"08/03/2013 13:20","-0.14"
"08/03/2013 13:36","-0.22"
"08/03/2013 13:53","-0.14"
"08/03/2013 14:09","-0.22"
"08/03/2013 14:25","-0.22"
"08/03/2013 14:41","-0.14"
"08/03/2013 14:57","-0.14"
"08/03/2013 15:16","-0.30"
"08/03/2013 15:17","-0.30"
"08/03/2013 15:18","-0.14"
"08/03/2013 15:19","-0.14"
"08/03/2013 15:20","-0.14"
"08/03/2013 15:21","-0.14"
"08/03/2013 15:22","0.10"
"08/03/2013 15:24","0.10"
"08/03/2013 15:25","0.02"
"08/03/2013 15:26","-0.06"
"08/03/2013 15:27","0.10"
"08/03/2013 15:28","-0.14"
"08/03/2013 15:29","-0.14"
"08/03/2013 15:30","-0.06"
"08/03/2013 16:50","-0.30"
"08/03/2013 17:06","-0.30"
"08/03/2013 17:22","0.18"
"08/03/2013 17:38","-0.22"
"08/03/2013 17:55","-0.30"
"08/03/2013 18:11","-0.30"
"08/03/2013 18:27","-0.38"
"08/03/2013 18:43","-0.38"
"08/03/2013 18:59","-0.38"
"08/03/2013 19:15","-0.38"
"08/03/2013 19:31","-0.38"
"08/03/2013 19:48","-0.38"
"08/03/2013 20:04","-0.38"
