"Time","Node 4 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/11/2013 10:06","3.17"
"08/11/2013 10:22","3.35"
"08/11/2013 10:38","3.17"
"08/11/2013 10:54","3.43"
"08/11/2013 11:10","3.26"
"08/11/2013 11:27","3.35"
"08/11/2013 11:43","3.26"
"08/11/2013 11:59","3.70"
"08/11/2013 12:15","3.26"
"08/11/2013 12:31","3.43"
"08/11/2013 17:38","2.92"
"08/11/2013 17:54","2.92"
"08/11/2013 18:10","2.92"
"08/11/2013 18:26","2.92"
"08/11/2013 18:43","2.92"
"08/11/2013 18:59","2.92"
"08/12/2013 00:05","2.83"
"08/12/2013 00:22","2.74"
"08/12/2013 00:38","2.74"
"08/12/2013 00:54","2.74"
