"Time","Node 4 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/12/2013 10:51","2.83"
"08/12/2013 11:07","2.83"
"08/12/2013 11:23","2.74"
"08/12/2013 11:40","2.74"
"08/12/2013 11:56","3.00"
"08/12/2013 15:58","2.83"
"08/12/2013 16:14","2.92"
"08/12/2013 16:30","2.74"
"08/12/2013 16:46","2.74"
"08/12/2013 17:03","2.66"
"08/12/2013 17:19","2.57"
"08/12/2013 17:35","2.66"
"08/12/2013 17:51","2.66"
"08/12/2013 18:07","2.66"
"08/12/2013 18:23","2.66"
"08/12/2013 18:39","2.74"
"08/12/2013 18:56","2.66"
"08/12/2013 19:12","2.66"
"08/12/2013 19:28","2.66"
"08/12/2013 19:44","2.66"
"08/12/2013 20:00","2.66"
"08/12/2013 20:16","2.66"
"08/12/2013 20:32","2.66"
"08/12/2013 20:49","2.66"
"08/12/2013 21:05","2.74"
"08/12/2013 21:21","2.74"
"08/12/2013 21:37","2.74"
"08/12/2013 22:58","2.83"
"08/12/2013 23:14","2.83"
"08/12/2013 23:30","2.92"
"08/12/2013 23:46","2.83"
"08/13/2013 00:02","2.74"
