"Time","Node 4 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/14/2013 10:29","2.40"
"08/14/2013 10:45","2.40"
"08/14/2013 11:01","2.23"
"08/14/2013 11:17","2.23"
"08/14/2013 11:34","2.32"
"08/14/2013 11:50","2.32"
"08/14/2013 12:06","2.40"
"08/14/2013 12:22","3.09"
"08/14/2013 12:38","2.83"
"08/14/2013 12:54","2.57"
"08/14/2013 13:10","2.66"
"08/14/2013 13:27","2.32"
"08/14/2013 13:43","2.40"
"08/14/2013 13:59","2.49"
"08/14/2013 16:24","2.23"
"08/14/2013 16:40","2.15"
"08/14/2013 16:56","2.23"
"08/14/2013 17:13","2.23"
"08/14/2013 17:29","2.23"
"08/14/2013 17:45","2.23"
"08/14/2013 18:01","2.23"
"08/14/2013 18:17","2.15"
"08/14/2013 18:33","2.32"
"08/14/2013 18:49","2.23"
"08/14/2013 19:06","2.23"
"08/14/2013 19:22","2.23"
"08/14/2013 19:54","2.32"
"08/14/2013 20:10","2.23"
"08/14/2013 20:26","2.23"
"08/14/2013 20:42","2.23"
"08/14/2013 20:59","2.23"
