"Time","Node 4 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/05/2013 10:08","1.48"
"08/05/2013 10:24","1.48"
"08/05/2013 10:40","1.65"
"08/05/2013 10:56","1.48"
"08/05/2013 11:13","1.65"
"08/05/2013 11:29","1.56"
"08/05/2013 11:45","1.56"
"08/05/2013 12:01","1.56"
"08/05/2013 12:17","1.40"
"08/05/2013 12:33","1.40"
"08/05/2013 12:49","1.73"
"08/05/2013 13:06","1.65"
"08/05/2013 13:22","1.32"
"08/05/2013 13:38","1.40"
"08/05/2013 13:54","1.40"
"08/05/2013 14:10","1.32"
"08/05/2013 14:26","1.40"
