"Time","Node 5 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/06/2013 10:29","0.34"
"08/06/2013 10:46","0.10"
"08/06/2013 11:02","0.18"
"08/06/2013 11:18","0.10"
"08/06/2013 11:34","0.34"
"08/06/2013 11:50","0.26"
"08/06/2013 12:06","0.18"
"08/06/2013 12:22","0.34"
"08/06/2013 12:39","0.34"
"08/06/2013 15:36","0.34"
"08/06/2013 15:52","0.34"
"08/06/2013 16:08","0.42"
"08/06/2013 16:25","0.42"
"08/06/2013 16:41","0.42"
"08/06/2013 16:57","0.58"
"08/06/2013 17:29","0.42"
"08/06/2013 17:45","0.42"
"08/06/2013 18:01","0.42"
"08/06/2013 18:18","0.42"
"08/06/2013 18:34","0.42"
"08/06/2013 18:50","0.42"
"08/06/2013 19:06","0.42"
