"Time","Node 4 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/10/2013 10:09","1.40"
"08/10/2013 10:25","1.07"
"08/10/2013 10:41","1.32"
"08/10/2013 10:57","1.15"
"08/10/2013 11:13","1.15"
"08/10/2013 11:30","1.07"
"08/10/2013 11:46","1.07"
"08/10/2013 12:02","1.07"
"08/10/2013 12:18","0.99"
"08/10/2013 12:34","1.07"
"08/10/2013 12:50","1.07"
"08/10/2013 13:07","1.07"
"08/10/2013 13:23","1.07"
"08/10/2013 13:39","1.15"
"08/10/2013 13:55","1.15"
"08/10/2013 14:11","1.32"
"08/10/2013 14:27","1.23"
"08/10/2013 14:43","1.23"
"08/10/2013 15:00","1.23"
