"Time","Node 5 : eS1100 Soil Moisture : Port 2 : [Soil Moisture] (centiBar)"
"08/13/2013 10:00","4.13"
"08/13/2013 10:16","4.13"
"08/13/2013 10:32","4.13"
"08/13/2013 10:48","4.05"
"08/13/2013 11:04","4.22"
"08/13/2013 11:21","4.05"
"08/13/2013 11:37","4.22"
"08/13/2013 11:53","4.05"
"08/13/2013 12:09","4.05"
"08/13/2013 12:25","4.13"
"08/13/2013 12:41","4.13"
"08/13/2013 12:57","4.31"
"08/13/2013 16:44","4.22"
"08/13/2013 17:00","4.13"
"08/13/2013 17:16","4.13"
"08/13/2013 17:48","4.13"
"08/13/2013 18:04","4.05"
"08/13/2013 18:36","4.13"
"08/13/2013 18:53","4.13"
"08/13/2013 19:09","4.13"
"08/13/2013 19:25","4.13"
"08/13/2013 19:41","4.13"
"08/13/2013 19:57","4.13"
"08/13/2013 20:13","4.13"
"08/13/2013 20:29","3.96"
"08/13/2013 20:46","4.13"
